Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),Canopy (avg),Area (m2),biomass_kg/m2,,,,Height (in,Width1 (in),Width2 (in),,,,,,,,,,,
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,K,5,BRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,K,6,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,K,7,LYCA,south,,A,48.26,101.6,86.36,0.9398,0.693330871,0.602282661,,,,19,40,34,,,,,,,,34,48.26,101.6,86.36
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,K,8,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,K,9,LYCA,south,,A,40.64,106.68,93.98,1.0033,0.790189549,0.578039459,,,,16,42,37,,,,,,,,37,40.64,106.68,93.98
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,L,1,SAAP,central,,A,203.2,154.94,119.38,1.3716,1.47680995,5.401580072,,,,80,61,47,,,,,,,,47,203.2,154.94,119.38
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,L,2,BAPI,central,,A,162.56,208.28,154.94,1.8161,2.58910208,7.575919814,,,,64,82,61,,,,,,,,61,162.56,208.28,154.94
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,L,3,AGSH,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,L,4,LYCA,south,,A,35.56,38.1,27.94,0.3302,0.085590151,0.054784544,,,,14,15,11,,,,,,,,11,35.56,38.1,27.94
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,L,5,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,L,6,BAPI,central,,A,198.12,332.74,269.24,3.0099,7.111705938,25.36148125,,,,78,131,106,,,,,,,,106,198.12,332.74,269.24
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,L,7,PEAR,south,,A,50.8,45.72,33.02,0.3937,0.121674757,0.111259397,,,,20,18,13,,,,,,,,13,50.8,45.72,33.02
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,L,8,BOBA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,L,9,EUMI,south,,A,45.72,43.18,33.02,0.381,0.113951385,0.093777432,,,,18,17,13,,,,,,,,13,45.72,43.18,33.02
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,M,1,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,M,2,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,M,3,ISME,central,,A,81.28,335.28,215.9,2.7559,5.962063076,8.722736762,,,,32,132,85,,,,,,,,85,81.28,335.28,215.9
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,M,4,AGSH,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,M,5,BOBA,central,,A,119.38,132.08,121.92,1.27,1.2661265,2.720703268,,,,47,52,48,,,,,,,,48,119.38,132.08,121.92
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,M,6,STPU,central,,A,66.04,68.58,30.48,0.4953,0.192577841,0.228921131,,,,26,27,12,,,,,,,,12,66.04,68.58,30.48
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,M,7,PEAR,south,,A,81.28,114.3,83.82,0.9906,0.770311363,1.126996336,,,,32,45,33,,,,,,,,33,81.28,114.3,83.82
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,M,8,LECO,central,,A,182.88,213.36,187.96,2.0066,3.160758195,10.40471026,,,,72,84,74,,,,,,,,74,182.88,213.36,187.96
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,M,9,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,N,1,AGSH,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,N,2,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,N,3,ISME,central,,A,132.08,208.28,187.96,1.9812,3.08124545,7.325476184,,,,52,82,74,,,,,,,,74,132.08,208.28,187.96
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,N,4,AMFR,south,,A,96.52,96.52,81.28,0.889,0.620401985,1.077861593,,,,38,38,32,,,,,,,,32,96.52,96.52,81.28
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,N,5,STPU,central,,A,10.16,22.86,12.7,0.1778,0.024816079,0.004538365,,,,4,9,5,,,,,,,,5,10.16,22.86,12.7
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,N,6,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,N,7,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,N,8,LECO,central,,A,187.96,91.44,81.28,0.8636,0.585456894,1.980764599,,,,74,36,32,,,,,,,,32,187.96,91.44,81.28
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,N,9,LECO,central,,A,238.76,109.22,106.68,1.0795,0.914776396,3.931416223,,,,94,43,42,,,,,,,,42,238.76,109.22,106.68
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,O,1,EPCA,central,SB,A,55.88,124.46,111.76,1.1811,1.09507281,1.101468035,,,,22,49,44,,,,,,,,44,55.88,124.46,111.76
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,O,2,EPCA,central,SD,A,81.28,172.72,152.4,1.6256,2.074421658,3.034961862,,,,32,68,60,,,,,,,,60,81.28,172.72,152.4
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,O,3,ARCA,central,,A,124.46,200.66,203.2,2.0193,3.200894405,7.170899717,,,,49,79,80,,,,,,,,80,124.46,200.66,203.2
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,O,4,ERFA,central,,A,52.07,66.04,50.8,0.5842,0.267912367,0.251103545,,,,20.5,26,20,,,,,,,,20,52.07,66.04,50.8
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,O,5,ERFA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,O,6,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,O,7,SAME,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,O,8,ENCA,central,,A,58.42,76.2,45.72,0.6096,0.291715546,0.306756399,,,,23,30,18,,,,,,,,18,58.42,76.2,45.72
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,O,9,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,P,1,STPU,central,SD,A,86.36,63.5,50.8,0.5715,0.256390616,0.398554085,,,,34,25,20,,,,,,,,20,86.36,63.5,50.8
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,P,2,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,P,3,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,P,4,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,P,5,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,P,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,P,7,HEWH,central,,A,49.53,83.82,81.28,0.8255,0.534938446,0.476919022,,,,19.5,33,32,,,,,,,,32,49.53,83.82,81.28
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,P,8,BRCA,central,,A,137.16,142.24,137.16,1.397,1.532013065,3.782356416,,,,54,56,54,,,,,,,,54,137.16,142.24,137.16
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,P,9,SAAP,central,,A,152.4,167.64,195.58,1.8161,2.58910208,7.102424825,,,,60,66,77,,,,,,,,77,152.4,167.64,195.58
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,Q,1,STPU,central,IRV,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,Q,2,STPU,central,SB,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,Q,3,AGSH,central,,A,20.32,27.94,26.67,0.27305,0.058526697,0.021406725,,,,8,11,10.5,,,,,,,,10.5,20.32,27.94,26.67
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,Q,4,LYCA,central,,A,55.88,198.12,167.64,1.8288,2.62543991,2.640772479,,,,22,78,66,,,,,,,,66,55.88,198.12,167.64
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,Q,5,EUMI,south,,A,55.88,78.74,76.2,0.7747,0.471125671,0.473877045,,,,22,31,30,,,,,,,,30,55.88,78.74,76.2
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,Q,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,Q,7,AGSH,south,,A,39.37,38.1,35.56,0.3683,0.106481239,0.075458995,,,,15.5,15,14,,,,,,,,14,39.37,38.1,35.56
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,Q,8,LYCA,south,,A,53.34,223.52,198.12,2.1082,3.488938183,3.349799329,,,,21,88,78,,,,,,,,78,53.34,223.52,198.12
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,Q,9,SAAP,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,R,1,LEGI,central,,A,88.9,93.98,78.74,0.8636,0.585456894,0.936848121,,,,35,37,31,,,,,,,,31,88.9,93.98,78.74
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,R,2,ATLE,,,A,147.32,238.76,147.32,1.9304,2.925258666,7.757083919,,,,58,94,58,,,,,,,,58,147.32,238.76,147.32
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,R,3,ARCA,central,,A,172.72,259.08,254,2.5654,5.166302571,16.06182804,,,,68,102,100,,,,,,,,100,172.72,259.08,254
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,R,4,ATLE,,,A,127,203.2,129.54,1.6637,2.172799687,4.967020084,,,,50,80,51,,,,,,,,51,127,203.2,129.54
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,R,5,GRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,R,6,BRCA,central,,A,85.09,104.14,66.04,0.8509,0.568364186,0.870517954,,,,33.5,41,26,,,,,,,,26,85.09,104.14,66.04
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,R,7,RHIN,central,,A,116.84,157.48,127,1.4224,1.588229082,3.340236346,,,,46,62,50,,,,,,,,50,116.84,157.48,127
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,R,8,STPU,central,,A,15.24,22.86,20.32,0.2159,0.036591056,0.010037658,,,,6,9,8,,,,,,,,8,15.24,22.86,20.32
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,R,9,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,S,1,BAPI,central,,A,177.8,279.4,391.16,3.3528,8.824395254,28.24159457,,,,70,110,154,,,,,,,,154,177.8,279.4,391.16
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,S,2,BOBA,central,,A,106.68,187.96,203.2,1.9558,3.002745607,5.765992225,,,,42,74,80,,,,,,,,80,106.68,187.96,203.2
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,S,3,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,S,4,STPU,central,,A,90.17,48.26,50.8,0.4953,0.192577841,0.31256539,,,,35.5,19,20,,,,,,,,20,90.17,48.26,50.8
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,S,5,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,S,6,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,S,7,RHIN,central,,A,106.68,172.72,152.4,1.6256,2.074421658,3.983387444,,,,42,68,60,,,,,,,,60,106.68,172.72,152.4
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,S,8,RHIN,central,,A,127,276.86,238.76,2.5781,5.217580694,11.92738947,,,,50,109,94,,,,,,,,94,127,276.86,238.76
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,S,9,BAPI,central,,A,190.5,40.64,180.34,1.1049,0.958331148,3.286117506,,,,75,16,71,,,,,,,,71,190.5,40.64,180.34
2026-06-29,"J. Flores, T. Whitfield",mulch,E,A,1,BAPI,central,,A,132.08,241.3,223.52,2.3241,4.240131036,10.08065713,,,,52,95,88,,,,,,,,88,132.08,241.3,223.52
2026-06-29,"J. Flores, T. Whitfield",mulch,E,A,2,LYCA,south,,A,33.02,45.72,38.1,0.4191,0.137881176,0.081951056,,,,13,18,15,,,,,,,,15,33.02,45.72,38.1
2026-06-29,"J. Flores, T. Whitfield",mulch,E,A,3,GRCA,central,,A,78.74,198.12,182.88,1.905,2.848784625,4.037639425,,,,31,78,72,,,,,,,,72,78.74,198.12,182.88
2026-06-29,"J. Flores, T. Whitfield",mulch,E,A,4,STPU,central,SB,A,55.88,38.1,24.13,0.31115,0.075999243,0.076443079,,,,22,15,9.5,,,,,,,,9.5,55.88,38.1,24.13
2026-06-29,"J. Flores, T. Whitfield",mulch,E,A,5,STPU,central,IRV,A,78.74,71.12,35.56,0.5334,0.223344715,0.316550931,,,,31,28,14,,,,,,,,14,78.74,71.12,35.56
2026-06-29,"J. Flores, T. Whitfield",mulch,E,A,6,ARCA,central,,A,53.34,72.39,55.88,0.64135,0.322893911,0.310016902,,,,21,28.5,22,,,,,,,,22,53.34,72.39,55.88
2026-06-29,"J. Flores, T. Whitfield",mulch,E,A,7,EUMI,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,A,8,LYCA,south,,A,60.96,160.02,121.92,1.4097,1.559994461,1.711750722,,,,24,63,48,,,,,,,,48,60.96,160.02,121.92
2026-06-29,"J. Flores, T. Whitfield",mulch,E,A,9,BAPI,central,,A,180.34,261.62,187.96,2.2479,3.966647712,12.87621447,,,,71,103,74,,,,,,,,74,180.34,261.62,187.96
2026-06-29,"J. Flores, T. Whitfield",mulch,E,B,1,PEAR,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,B,2,PEAR,south,,A,83.82,91.44,76.2,0.8382,0.551524703,0.832118412,,,,33,36,30,,,,,,,,30,83.82,91.44,76.2
2026-06-29,"J. Flores, T. Whitfield",mulch,E,B,3,GRCA,central,,A,88.9,152.4,142.24,1.4732,1.703699818,2.726260449,,,,35,60,56,,,,,,,,56,88.9,152.4,142.24
2026-06-29,"J. Flores, T. Whitfield",mulch,E,B,4,STPU,central,SD,A,116.84,129.54,99.06,1.143,1.025562465,2.156880931,,,,46,51,39,,,,,,,,39,116.84,129.54,99.06
2026-06-29,"J. Flores, T. Whitfield",mulch,E,B,5,ATLE,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,B,6,ATLE,,,A,129.54,182.88,167.64,1.7526,2.411211307,5.622269628,,,,51,72,66,,,,,,,,66,129.54,182.88,167.64
2026-06-29,"J. Flores, T. Whitfield",mulch,E,B,7,BRCA,central,,A,55.88,106.68,101.6,1.0414,0.851343459,0.856315304,,,,22,42,40,,,,,,,,40,55.88,106.68,101.6
2026-06-29,"J. Flores, T. Whitfield",mulch,E,B,8,SAAP,central,,A,187.96,307.34,264.16,2.8575,6.409765406,21.6860311,,,,74,121,104,,,,,,,,104,187.96,307.34,264.16
2026-06-29,"J. Flores, T. Whitfield",mulch,E,B,9,ISME,central,,A,142.24,259.08,106.68,1.8288,2.62543991,6.721966311,,,,56,102,42,,,,,,,,42,142.24,259.08,106.68
2026-06-29,"J. Flores, T. Whitfield",mulch,E,C,1,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,C,2,SPAM,south,,A,121.92,175.26,162.56,1.6891,2.239651166,4.915048863,,,,48,69,64,,,,,,,,64,121.92,175.26,162.56
2026-06-29,"J. Flores, T. Whitfield",mulch,E,C,3,BOBA,central,,A,119.38,144.78,78.74,1.1176,0.980488362,2.106912611,,,,47,57,31,,,,,,,,31,119.38,144.78,78.74
2026-06-29,"J. Flores, T. Whitfield",mulch,E,C,4,ENCA,central,,A,66.04,185.42,109.22,1.4732,1.703699818,2.025222048,,,,26,73,43,,,,,,,,43,66.04,185.42,109.22
2026-06-29,"J. Flores, T. Whitfield",mulch,E,C,5,ENCA,central,,A,71.12,157.48,182.88,1.7018,2.273456743,2.910388385,,,,28,62,72,,,,,,,,72,71.12,157.48,182.88
2026-06-29,"J. Flores, T. Whitfield",mulch,E,C,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,C,7,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,C,8,SAAP,central,,A,213.36,330.2,132.08,2.3114,4.193917419,16.10665597,,,,84,130,52,,,,,,,,52,213.36,330.2,132.08
2026-06-29,"J. Flores, T. Whitfield",mulch,E,C,9,ISME,central,,A,162.56,220.98,182.88,2.0193,3.200894405,9.3660731,,,,64,87,72,,,,,,,,72,162.56,220.98,182.88
2026-06-29,"J. Flores, T. Whitfield",mulch,E,D,1,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,D,2,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,D,3,BRCA,central,,A,60.96,104.14,30.48,0.6731,0.355654934,0.390253046,,,,24,41,12,,,,,,,,12,60.96,104.14,30.48
2026-06-29,"J. Flores, T. Whitfield",mulch,E,D,4,BAPI,central,,A,215.9,274.32,74.93,1.74625,2.393770414,9.302670583,,,,85,108,29.5,,,,,,,,29.5,215.9,274.32,74.93
2026-06-29,"J. Flores, T. Whitfield",mulch,E,D,5,LYCA,south,,A,49.53,38.1,76.2,0.5715,0.256390616,0.22858249,,,,19.5,15,30,,,,,,,,30,49.53,38.1,76.2
2026-06-29,"J. Flores, T. Whitfield",mulch,E,D,6,HEWH,central,,A,17.78,20.32,17.78,0.1905,0.028487846,0.00911725,,,,7,8,7,,,,,,,,7,17.78,20.32,17.78
2026-06-29,"J. Flores, T. Whitfield",mulch,E,D,7,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,D,8,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,D,9,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,E,1,ISME,central,,A,127,167.64,101.6,1.3462,1.422619735,3.252108715,,,,50,66,40,,,,,,,,40,127,167.64,101.6
2026-06-29,"J. Flores, T. Whitfield",mulch,E,E,2,ISME,central,,A,147.32,274.32,55.88,1.651,2.139753785,5.674113497,,,,58,108,22,,,,,,,,22,147.32,274.32,55.88
2026-06-29,"J. Flores, T. Whitfield",mulch,E,E,3,AGSH,south,,A,25.4,33.02,30.48,0.3175,0.079132906,0.036179565,,,,10,13,12,,,,,,,,12,25.4,33.02,30.48
2026-06-29,"J. Flores, T. Whitfield",mulch,E,E,4,STPU,central,,A,82.55,91.44,41.91,0.66675,0.348976117,0.518543612,,,,32.5,36,16.5,,,,,,,,16.5,82.55,91.44,41.91
2026-06-29,"J. Flores, T. Whitfield",mulch,E,E,5,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,E,6,BEEM,south,,A,26.67,21.59,5.08,0.13335,0.013959045,0.006701179,,,,10.5,8.5,2,,,,,,,,2,26.67,21.59,5.08
2026-06-29,"J. Flores, T. Whitfield",mulch,E,E,7,BOBA,central,,A,111.76,134.62,154.94,1.4478,1.645457999,3.310134948,,,,44,53,61,,,,,,,,61,111.76,134.62,154.94
2026-06-29,"J. Flores, T. Whitfield",mulch,E,E,8,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,E,9,LECO,central,,A,172.72,274.32,157.48,2.159,3.659105585,11.3760129,,,,68,108,62,,,,,,,,62,172.72,274.32,157.48
2026-06-29,"J. Flores, T. Whitfield",mulch,E,F,1,LECO,central,,A,91.44,93.98,63.5,0.7874,0.486699027,0.801067662,,,,36,37,25,,,,,,,,25,91.44,93.98,63.5
2026-06-29,"J. Flores, T. Whitfield",mulch,E,F,2,ARCA,central,,A,133.35,160.02,165.1,1.6256,2.074421658,4.979234305,,,,52.5,63,65,,,,,,,,65,133.35,160.02,165.1
2026-06-29,"J. Flores, T. Whitfield",mulch,E,F,3,STPU,central,,A,10.16,15.24,10.16,0.127,0.012661265,0.002315492,,,,4,6,4,,,,,,,,4,10.16,15.24,10.16
2026-06-29,"J. Flores, T. Whitfield",mulch,E,F,4,STPU,central,,A,81.28,73.66,55.88,0.6477,0.329319503,0.481807605,,,,32,29,22,,,,,,,,22,81.28,73.66,55.88
2026-06-29,"J. Flores, T. Whitfield",mulch,E,F,5,AMFR,south,,A,375.92,294.64,279.4,2.8702,6.466867711,43.75844838,,,,148,116,110,,,,,,,,110,375.92,294.64,279.4
2026-06-29,"J. Flores, T. Whitfield",mulch,E,F,6,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,F,7,AGSH,central,,A,17.78,10.16,20.32,0.1524,0.018232222,0.00583504,,,,7,4,8,,,,,,,,8,17.78,10.16,20.32
2026-06-29,"J. Flores, T. Whitfield",mulch,E,F,8,LYCA,south,,A,38.1,91.44,60.96,0.762,0.45580554,0.312591439,,,,15,36,24,,,,,,,,24,38.1,91.44,60.96
2026-06-29,"J. Flores, T. Whitfield",mulch,E,F,9,LEGI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,G,1,LECO,central,,A,109.22,93.98,77.47,0.85725,0.576878887,1.134120816,,,,43,37,30.5,,,,,,,,30.5,109.22,93.98,77.47
2026-06-29,"J. Flores, T. Whitfield",mulch,E,G,2,ATLE,central,,A,27.94,38.1,15.24,0.2667,0.055836179,0.028081131,,,,11,15,6,,,,,,,,6,27.94,38.1,15.24
2026-06-29,"J. Flores, T. Whitfield",mulch,E,G,3,BOBA,central,,A,111.76,144.78,91.44,1.1811,1.09507281,2.20293607,,,,44,57,36,,,,,,,,36,111.76,144.78,91.44
2026-06-29,"J. Flores, T. Whitfield",mulch,E,G,4,PEAR,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,G,5,PEAR,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,G,6,EPCA,central,SD,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,G,7,BAPI,central,,A,231.14,266.7,220.98,2.4384,4.66744873,19.41901379,,,,91,105,87,,,,,,,,87,231.14,266.7,220.98
2026-06-29,"J. Flores, T. Whitfield",mulch,E,G,8,EUMI,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,G,9,BRCA,central,,A,91.44,53.34,30.48,0.4191,0.137881176,0.226941385,,,,36,21,12,,,,,,,,12,91.44,53.34,30.48
2026-06-29,"J. Flores, T. Whitfield",mulch,E,H,1,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,H,2,ATLE,central,,A,259.08,325.12,165.1,2.4511,4.7161946,21.99369054,,,,102,128,65,,,,,,,,65,259.08,325.12,165.1
2026-06-29,"J. Flores, T. Whitfield",mulch,E,H,3,BAPI,central,,A,193.04,109.22,213.36,1.6129,2.042135432,7.095848828,,,,76,43,84,,,,,,,,84,193.04,109.22,213.36
2026-06-29,"J. Flores, T. Whitfield",mulch,E,H,4,PEAR,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,H,5,CAMA,central,,A,48.26,127,91.44,1.0922,0.936427159,0.813455545,,,,19,50,36,,,,,,,,36,48.26,127,91.44
2026-06-29,"J. Flores, T. Whitfield",mulch,E,H,6,ISME,central,,A,71.12,121.92,119.38,1.2065,1.142679166,1.462812161,,,,28,48,47,,,,,,,,47,71.12,121.92,119.38
2026-06-29,"J. Flores, T. Whitfield",mulch,E,H,7,EPCA,central,SB,A,58.42,129.54,81.28,1.0541,0.872234546,0.917206959,,,,23,51,32,,,,,,,,32,58.42,129.54,81.28
2026-06-29,"J. Flores, T. Whitfield",mulch,E,H,8,ERFA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,H,9,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, T. Whitfield",mulch,E,I,1,ERFA,central,,A,68.58,45.72,15.24,0.3048,0.072928886,0.090026335,,,,27,18,6,,,,,,,,6,68.58,45.72,15.24
2026-06-29,"J. Flores, T. Whitfield",mulch,E,I,2,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
